source,geneTarget,signatureName,PMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,JUN,140.138.144.141/~RegPhos/download/RegPhos,1846781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,JUN,140.138.144.141/~RegPhos/download/RegPhos,1846781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,JUN,140.138.144.141/~RegPhos/download/RegPhos,1846781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,LRP6,140.138.144.141/~RegPhos/download/RegPhos,16365045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,LRP6,140.138.144.141/~RegPhos/download/RegPhos,16365045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,LRP6,140.138.144.141/~RegPhos/download/RegPhos,16365045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MARK1,140.138.144.141/~RegPhos/download/RegPhos,18691976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MCL1,140.138.144.141/~RegPhos/download/RegPhos,17463001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MCL1,140.138.144.141/~RegPhos/download/RegPhos,16543145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MK67I,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MK67I,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MUC1,140.138.144.141/~RegPhos/download/RegPhos,9819408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYC,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYCD,140.138.144.141/~RegPhos/download/RegPhos,16141410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYCD,140.138.144.141/~RegPhos/download/RegPhos,16141410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYCD,140.138.144.141/~RegPhos/download/RegPhos,16141410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYCD,140.138.144.141/~RegPhos/download/RegPhos,16141410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYCD,140.138.144.141/~RegPhos/download/RegPhos,16141410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,MYCD,140.138.144.141/~RegPhos/download/RegPhos,16141410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NACA,140.138.144.141/~RegPhos/download/RegPhos,15005626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NFKB1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NFKB1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NOTC2,140.138.144.141/~RegPhos/download/RegPhos,12794074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NOTC2,140.138.144.141/~RegPhos/download/RegPhos,15302935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NOTC2,140.138.144.141/~RegPhos/download/RegPhos,12794074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,NOTC2,140.138.144.141/~RegPhos/download/RegPhos,12794074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,P53,140.138.144.141/~RegPhos/download/RegPhos,11483158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,PSN1,140.138.144.141/~RegPhos/download/RegPhos,11104755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,PSN1,140.138.144.141/~RegPhos/download/RegPhos,11104755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,PTEN,140.138.144.141/~RegPhos/download/RegPhos,16107342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,PTEN,140.138.144.141/~RegPhos/download/RegPhos,12297295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,RCAN1,140.138.144.141/~RegPhos/download/RegPhos,12063245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,RPGP1,140.138.144.141/~RegPhos/download/RegPhos,14660640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,SIK1,140.138.144.141/~RegPhos/download/RegPhos,14976552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,SNAI1,140.138.144.141/~RegPhos/download/RegPhos,15647282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,SNAI1,140.138.144.141/~RegPhos/download/RegPhos,15647282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9832145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,12387894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9832145,,,,,,,,,12387894,17287340,19651622,20068231,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9565682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,7566346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9832145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,1330687,,,,,,,,,19415658,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,11311121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9546672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,11181841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,14690523,,,,,,,,,9832145,12387894,9199504,19651622,20068231,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,17287340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,12714590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9565682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,7566346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9771888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TAU,140.138.144.141/~RegPhos/download/RegPhos,9565682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK3B,TF65,140.138.144.141/~RegPhos/download/RegPhos,15280197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTF2H1,E2F1,140.138.144.141/~RegPhos/download/RegPhos,10428966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTF2H1,E2F1,140.138.144.141/~RegPhos/download/RegPhos,10428966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haspin,H31,140.138.144.141/~RegPhos/download/RegPhos,15681610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haspin,H32,140.138.144.141/~RegPhos/download/RegPhos,15681610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haspin,H33,140.138.144.141/~RegPhos/download/RegPhos,15681610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ADA15,140.138.144.141/~RegPhos/download/RegPhos,11741929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ADA15,140.138.144.141/~RegPhos/download/RegPhos,11741929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,BCR,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,19690332,,,,,,,,,,,,,,,,,,,,,,,
HCK,CBL,140.138.144.141/~RegPhos/download/RegPhos,11994282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,CSF3R,140.138.144.141/~RegPhos/download/RegPhos,9790917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,CSF3R,140.138.144.141/~RegPhos/download/RegPhos,9790917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,DOK2,140.138.144.141/~RegPhos/download/RegPhos,10428862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,DOK2,140.138.144.141/~RegPhos/download/RegPhos,10428862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,DOK2,140.138.144.141/~RegPhos/download/RegPhos,10428862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ELMO1,140.138.144.141/~RegPhos/download/RegPhos,15952790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ELMO1,140.138.144.141/~RegPhos/download/RegPhos,15952790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ELMO1,140.138.144.141/~RegPhos/download/RegPhos,15952790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ELMO1,140.138.144.141/~RegPhos/download/RegPhos,15952790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,ELMO1,140.138.144.141/~RegPhos/download/RegPhos,15952790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,HCK,140.138.144.141/~RegPhos/download/RegPhos,10934191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,HCK,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,HCK,140.138.144.141/~RegPhos/download/RegPhos,9407116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,HCK,140.138.144.141/~RegPhos/download/RegPhos,10644735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,P73,140.138.144.141/~RegPhos/download/RegPhos,17535448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,PLCG1,140.138.144.141/~RegPhos/download/RegPhos,8657103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,PLCG1,140.138.144.141/~RegPhos/download/RegPhos,8885868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,PLCG1,140.138.144.141/~RegPhos/download/RegPhos,8885868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,PLCG2,140.138.144.141/~RegPhos/download/RegPhos,12181444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,PLCG2,140.138.144.141/~RegPhos/download/RegPhos,12181444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,RPGF1,140.138.144.141/~RegPhos/download/RegPhos,10318861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,STA5B,140.138.144.141/~RegPhos/download/RegPhos,12411494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCK,STAT3,140.138.144.141/~RegPhos/download/RegPhos,11940572,,,,,,,,,17389395,16497976,17016520,19901323,,,,,,,,,,,,,,,,,,,,
HCK,WASP,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,19901323,,,,,,,,,,,,,,,,,,,,,,,
HGK,SMAD1,140.138.144.141/~RegPhos/download/RegPhos,21690388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,ATF1,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,CBX4,140.138.144.141/~RegPhos/download/RegPhos,17018294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,CREB1,140.138.144.141/~RegPhos/download/RegPhos,19690332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,CTBP1,140.138.144.141/~RegPhos/download/RegPhos,14567915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,CTNB1,140.138.144.141/~RegPhos/download/RegPhos,20307497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,HMGA1,140.138.144.141/~RegPhos/download/RegPhos,17081983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,HMGA1,140.138.144.141/~RegPhos/download/RegPhos,17924679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,HMGA1,140.138.144.141/~RegPhos/download/RegPhos,17960875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,P53,140.138.144.141/~RegPhos/download/RegPhos,11740489,,,,,,,,,16729035,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,PAX6,140.138.144.141/~RegPhos/download/RegPhos,16407227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,PAX6,140.138.144.141/~RegPhos/download/RegPhos,16407227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,PAX6,140.138.144.141/~RegPhos/download/RegPhos,16407227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,PDX1,140.138.144.141/~RegPhos/download/RegPhos,20637728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,PML,140.138.144.141/~RegPhos/download/RegPhos,17081983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,PML,140.138.144.141/~RegPhos/download/RegPhos,19015637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,RUNX1,140.138.144.141/~RegPhos/download/RegPhos,169175071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,RUNX1,140.138.144.141/~RegPhos/download/RegPhos,18695000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,RUNX1,140.138.144.141/~RegPhos/download/RegPhos,16917507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,ZBTB4,140.138.144.141/~RegPhos/download/RegPhos,19448668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,ZBTB4,140.138.144.141/~RegPhos/download/RegPhos,19448668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,ZBTB4,140.138.144.141/~RegPhos/download/RegPhos,19448668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK3,FADD,140.138.144.141/~RegPhos/download/RegPhos,11034606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIPK4,P53,140.138.144.141/~RegPhos/download/RegPhos,18022393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRI,IF2A,140.138.144.141/~RegPhos/download/RegPhos,16288713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRI,IF2A,140.138.144.141/~RegPhos/download/RegPhos,11337501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICK,ICK,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,ADRB2,140.138.144.141/~RegPhos/download/RegPhos,8910597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,ADRB2,140.138.144.141/~RegPhos/download/RegPhos,8910597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,CRK,140.138.144.141/~RegPhos/download/RegPhos,12198159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,8940173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,7559478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,18083107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,8972223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,8972223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IGF1R,140.138.144.141/~RegPhos/download/RegPhos,8550552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGF1R,IRS1,140.138.144.141/~RegPhos/download/RegPhos,8530377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKBKG,IKBA,140.138.144.141/~RegPhos/download/RegPhos,16319058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKBA,140.138.144.141/~RegPhos/download/RegPhos,7796813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKBA,140.138.144.141/~RegPhos/download/RegPhos,7796813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10779355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,16129690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,15199052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS1,140.138.144.141/~RegPhos/download/RegPhos,18220336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS2,140.138.144.141/~RegPhos/download/RegPhos,12351658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS2,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS2,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS2,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,IRS2,140.138.144.141/~RegPhos/download/RegPhos,18669648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,NFKB1,140.138.144.141/~RegPhos/download/RegPhos,11158290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,NFKB1,140.138.144.141/~RegPhos/download/RegPhos,12482991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKK_group,TF65,140.138.144.141/~RegPhos/download/RegPhos,12767944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,CBP,140.138.144.141/~RegPhos/download/RegPhos,17434128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,CBP,140.138.144.141/~RegPhos/download/RegPhos,17434128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,CCND1,140.138.144.141/~RegPhos/download/RegPhos,10766840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,IKBA,140.138.144.141/~RegPhos/download/RegPhos,10329681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,IKBA,140.138.144.141/~RegPhos/download/RegPhos,10329681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,NCOR2,140.138.144.141/~RegPhos/download/RegPhos,15494311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,NFKB1,140.138.144.141/~RegPhos/download/RegPhos,11158290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,NFKB1,140.138.144.141/~RegPhos/download/RegPhos,12482991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,NFKB2,140.138.144.141/~RegPhos/download/RegPhos,15310758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,TAXB1,140.138.144.141/~RegPhos/download/RegPhos,21765415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,TAXB1,140.138.144.141/~RegPhos/download/RegPhos,21765415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKa,TF65,140.138.144.141/~RegPhos/download/RegPhos,12767944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,FOXO3,140.138.144.141/~RegPhos/download/RegPhos,15084260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKBA,140.138.144.141/~RegPhos/download/RegPhos,8601309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKBA,140.138.144.141/~RegPhos/download/RegPhos,8601309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKBB,140.138.144.141/~RegPhos/download/RegPhos,8657102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKBB,140.138.144.141/~RegPhos/download/RegPhos,8657102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,16319058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKB,140.138.144.141/~RegPhos/download/RegPhos,10195894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKKb,IKKE,140.138.144.141/~RegPhos/download/RegPhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
