Source,geneTarget,PMID,ID
Neutrophils,MIDN,19228925,S000091
Neutrophils,MLF2,19228925,S000091
Neutrophils,MLL3,19228925,S000091
Neutrophils,MLLT7,19228925,S000091
Neutrophils,MMP8,19228925,S000091
Neutrophils,MOBKL2A,19228925,S000091
Neutrophils,MOSPD2,19228925,S000091
Neutrophils,MRVI1,19228925,S000091
Neutrophils,MTHFS,19228925,S000091
Neutrophils,MTMR3,19228925,S000091
Neutrophils,MX2,19228925,S000091
Neutrophils,MYADM,19228925,S000091
Neutrophils,MYST1,19228925,S000091
Neutrophils,NADK,19228925,S000091
Neutrophils,NBN,19228925,S000091
Neutrophils,NCOA1,19228925,S000091
Neutrophils,NDE1,19228925,S000091
Neutrophils,NDEL1,19228925,S000091
Neutrophils,NECAP1,19228925,S000091
Neutrophils,NEDD9,19228925,S000091
Neutrophils,NFIL3,19228925,S000091
Neutrophils,NLRP12,19228925,S000091
Neutrophils,NOTCH1,19228925,S000091
Neutrophils,NOTCH4,19228925,S000091
Neutrophils,NOV,19228925,S000091
Neutrophils,NP_001008396.1,19228925,S000091
Neutrophils,NP_001013649.1,19228925,S000091
Neutrophils,NP_001013689.1,19228925,S000091
Neutrophils,NP_001013698.1,19228925,S000091
Neutrophils,NP_055702.1,19228925,S000091
Neutrophils,NP_055919.1,19228925,S000091
Neutrophils,NP_060541.3,19228925,S000091
Neutrophils,NP_060810.1,19228925,S000091
Neutrophils,NP_061160.2,19228925,S000091
Neutrophils,NP_061900.1,19228925,S000091
Neutrophils,NP_065930.2,19228925,S000091
Neutrophils,NP_073574.1,19228925,S000091
Neutrophils,NP_085055.1,19228925,S000091
Neutrophils,NP_085139.2,19228925,S000091
Neutrophils,NP_114131.1,19228925,S000091
Neutrophils,NP_689969.2,19228925,S000091
Neutrophils,NP_705835.1,19228925,S000091
Neutrophils,NP_710154.1,19228925,S000091
Neutrophils,NP_777579.1,19228925,S000091
Neutrophils,NP_789786.2,19228925,S000091
Neutrophils,NP_859068.2,19228925,S000091
Neutrophils,NP_997319.1,19228925,S000091
Neutrophils,NP_997397.1,19228925,S000091
Neutrophils,NRBF2,19228925,S000091
Neutrophils,NSFL1C,19228925,S000091
Neutrophils,NSUN7,19228925,S000091
Neutrophils,NTNG2,19228925,S000091
Neutrophils,NUAK2,19228925,S000091
Neutrophils,NUP50,19228925,S000091
Neutrophils,O00453-8,19228925,S000091
Neutrophils,O00627,19228925,S000091
Neutrophils,OASL,19228925,S000091
Neutrophils,OBFC2A,19228925,S000091
Neutrophils,OLIG2,19228925,S000091
Neutrophils,OR10G3,19228925,S000091
Neutrophils,OR52K2,19228925,S000091
Neutrophils,ORM2,19228925,S000091
Neutrophils,OSBPL2,19228925,S000091
Neutrophils,OSBPL8,19228925,S000091
Neutrophils,OSGIN2,19228925,S000091
Neutrophils,OTX1,19228925,S000091
Neutrophils,OXER1,19228925,S000091
Neutrophils,PACSIN2,19228925,S000091
Neutrophils,PAK2,19228925,S000091
Neutrophils,PANX2,19228925,S000091
Neutrophils,PAPSS1,19228925,S000091
Neutrophils,PARP9,19228925,S000091
Neutrophils,PBX2,19228925,S000091
Neutrophils,PCTP,19228925,S000091
Neutrophils,PDK3,19228925,S000091
Neutrophils,PDLIM7,19228925,S000091
Neutrophils,PELI1,19228925,S000091
Neutrophils,PFKFB4,19228925,S000091
Neutrophils,PHF20L1,19228925,S000091
Neutrophils,PIAS1,19228925,S000091
Neutrophils,PIGB,19228925,S000091
Neutrophils,PIGX,19228925,S000091
Neutrophils,PINK1,19228925,S000091
Neutrophils,PKN2,19228925,S000091
Neutrophils,PLAGL1,19228925,S000091
Neutrophils,PLEKHQ1,19228925,S000091
Neutrophils,POLB,19228925,S000091
Neutrophils,PPCDC,19228925,S000091
Neutrophils,PPP1R12A,19228925,S000091
Neutrophils,PPP1R3B,19228925,S000091
Neutrophils,PPP1R3D,19228925,S000091
Neutrophils,PPP2R2A,19228925,S000091
Neutrophils,PR285,19228925,S000091
Neutrophils,PRKAR1A,19228925,S000091
Neutrophils,PRKCZ,19228925,S000091
Neutrophils,PRR13,19228925,S000091
Neutrophils,PRRG4,19228925,S000091
Neutrophils,PRSS33,19228925,S000091
Neutrophils,PSCD4,19228925,S000091
Neutrophils,PSG1,19228925,S000091
Neutrophils,PSG11,19228925,S000091
Neutrophils,PSG3,19228925,S000091
Neutrophils,PSG9,19228925,S000091
Neutrophils,PTENP1,19228925,S000091
Neutrophils,PYGL,19228925,S000091
Neutrophils,Q59G25,19228925,S000091
Neutrophils,Q5SP16,19228925,S000091
Neutrophils,Q6NYC8-2,19228925,S000091
Neutrophils,Q6ZN80,19228925,S000091
Neutrophils,Q6ZTK2,19228925,S000091
Neutrophils,Q6ZU05,19228925,S000091
Neutrophils,Q6ZV75,19228925,S000091
Neutrophils,Q85ZX8,19228925,S000091
Neutrophils,Q8N7N2,19228925,S000091
Neutrophils,Q8N8K0,19228925,S000091
Neutrophils,Q8WWB0,19228925,S000091
Neutrophils,Q96AM0,19228925,S000091
Neutrophils,Q96FP4,19228925,S000091
Neutrophils,RAB11FIP1,19228925,S000091
Neutrophils,RAB33B,19228925,S000091
Neutrophils,RAB3D,19228925,S000091
Neutrophils,RAB43,19228925,S000091
Neutrophils,RAD21,19228925,S000091
Neutrophils,RAF1,19228925,S000091
Neutrophils,RALBP1,19228925,S000091
Neutrophils,RAP1A,19228925,S000091
Neutrophils,RAPGEF6,19228925,S000091
Neutrophils,RBM23,19228925,S000091
Neutrophils,RBPJ,19228925,S000091
Neutrophils,REM2,19228925,S000091
Neutrophils,RFFL,19228925,S000091
Neutrophils,RFWD2,19228925,S000091
Neutrophils,RFX2,19228925,S000091
Neutrophils,RGDSR,19228925,S000091
Neutrophils,RGS14,19228925,S000091
Neutrophils,RGS2,19228925,S000091
Neutrophils,RHOT1,19228925,S000091
Neutrophils,RMND5A,19228925,S000091
Neutrophils,RNASEL,19228925,S000091
Neutrophils,RNASET2,19228925,S000091
Neutrophils,RNF103,19228925,S000091
Neutrophils,RNF145,19228925,S000091
Neutrophils,ROPN1L,19228925,S000091
Neutrophils,RPGR,19228925,S000091
Neutrophils,RPGRIP1,19228925,S000091
Neutrophils,RPS6KA5,19228925,S000091
Neutrophils,RRM2B,19228925,S000091
Neutrophils,S100A11,19228925,S000091
Neutrophils,SBNO2,19228925,S000091
Neutrophils,SCRT2,19228925,S000091
Neutrophils,SCYL1,19228925,S000091
Neutrophils,SGK,19228925,S000091
Neutrophils,SH3BP5L,19228925,S000091
Neutrophils,SH3GLB1,19228925,S000091
Neutrophils,SIPA1L2,19228925,S000091
Neutrophils,SIRPB1,19228925,S000091
Neutrophils,SIRPD,19228925,S000091
Neutrophils,SLC15A4,19228925,S000091
Neutrophils,SLC16A5,19228925,S000091
Neutrophils,SLC19A1,19228925,S000091
Neutrophils,SLC25A44,19228925,S000091
Neutrophils,SLC2A11,19228925,S000091
Neutrophils,SLC2A3,19228925,S000091
Neutrophils,SLC45A4,19228925,S000091
Neutrophils,SLCO3A1,19228925,S000091
Neutrophils,SLK,19228925,S000091
Neutrophils,SLPI,19228925,S000091
Neutrophils,SMAP1L,19228925,S000091
Neutrophils,SMCHD1,19228925,S000091
Neutrophils,SOLH,19228925,S000091
Neutrophils,SOS2,19228925,S000091
Neutrophils,SP110,19228925,S000091
Neutrophils,SPAG9,19228925,S000091
Neutrophils,SPNS3,19228925,S000091
Neutrophils,SRPK2,19228925,S000091
Neutrophils,SSH3,19228925,S000091
Neutrophils,ST3GAL4,19228925,S000091
Neutrophils,ST4S6,19228925,S000091
Neutrophils,ST6GALNAC2,19228925,S000091
Neutrophils,STARD10,19228925,S000091
Neutrophils,STK40,19228925,S000091
Neutrophils,STX3,19228925,S000091
Neutrophils,STXBP3,19228925,S000091
Neutrophils,SULT1B1,19228925,S000091
Neutrophils,SVIL,19228925,S000091
Neutrophils,SYN2,19228925,S000091
Neutrophils,TAGLN2,19228925,S000091
Neutrophils,TBC1D14,19228925,S000091
Neutrophils,TBL1X,19228925,S000091
Neutrophils,TCN1,19228925,S000091
Neutrophils,TCP11L2,19228925,S000091
Neutrophils,TFE3,19228925,S000091
Neutrophils,TFF3,19228925,S000091
Neutrophils,TGFA,19228925,S000091
Neutrophils,THRAP2,19228925,S000091
Neutrophils,TLE4,19228925,S000091
Neutrophils,TMCC3,19228925,S000091
Neutrophils,TMEM157,19228925,S000091
Neutrophils,TMEM188,19228925,S000091
Neutrophils,TMEM49,19228925,S000091
Neutrophils,TMEM71,19228925,S000091
Neutrophils,TMEM8,19228925,S000091
Neutrophils,TMEM88,19228925,S000091
Neutrophils,TMUB2,19228925,S000091
Neutrophils,TNFRSF10B,19228925,S000091
Neutrophils,TNNI2,19228925,S000091
Neutrophils,TOPORS,19228925,S000091
Neutrophils,TP53INP2,19228925,S000091
Neutrophils,TPST1,19228925,S000091
Neutrophils,TRERF1,19228925,S000091
Neutrophils,TRIB1,19228925,S000091
Neutrophils,TRIM21,19228925,S000091
Neutrophils,TRIM39,19228925,S000091
Neutrophils,TRIM9,19228925,S000091
Neutrophils,TSEN34,19228925,S000091
Neutrophils,TSPAN2,19228925,S000091
Neutrophils,TTRAP,19228925,S000091
Neutrophils,U2966,19228925,S000091
Neutrophils,UBAP1,19228925,S000091
Neutrophils,UBE2B,19228925,S000091
Neutrophils,UBE2R2,19228925,S000091
Neutrophils,UBN1,19228925,S000091
Neutrophils,UBR2,19228925,S000091
Neutrophils,ULK1,19228925,S000091
Neutrophils,UPF1,19228925,S000091
Neutrophils,USP10,19228925,S000091
Neutrophils,USP32,19228925,S000091
Neutrophils,USP49,19228925,S000091
Neutrophils,VASP,19228925,S000091
Neutrophils,VPS8,19228925,S000091
Neutrophils,VSTM1,19228925,S000091
Neutrophils,WDFY3,19228925,S000091
Neutrophils,WDR26,19228925,S000091
Neutrophils,WIPF2,19228925,S000091
Neutrophils,XKR3,19228925,S000091
Neutrophils,XKR8,19228925,S000091
Neutrophils,YIPF3,19228925,S000091
Neutrophils,YPEL3,19228925,S000091
Neutrophils,ZBED1,19228925,S000091
Neutrophils,ZBTB34,19228925,S000091
Neutrophils,ZBTB48,19228925,S000091
Neutrophils,ZCCHC6,19228925,S000091
Neutrophils,ZER1,19228925,S000091
Neutrophils,ZFAND3,19228925,S000091
Neutrophils,ZNF18,19228925,S000091
Neutrophils,ZNF20,19228925,S000091
Neutrophils,ZNF217,19228925,S000091
Neutrophils,ZNF281,19228925,S000091
Neutrophils,ZNF33A,19228925,S000091
Neutrophils,ZNF350,19228925,S000091
Neutrophils,ZNF398,19228925,S000091
Neutrophils,ZNF438,19228925,S000091
Neutrophils,ZNF641,19228925,S000091
Neutrophils,ZNF646,19228925,S000091
Neutrophils,ZNF701,19228925,S000091
Neutrophils,ZNF746,19228925,S000091
Neutrophils,ZNFX1,19228925,S000091
Neutrophils,ZRANB1,19228925,S000091
NKcells,FGFBP2,19228925,S000092
NKcells,CCL3L1,19228925,S000092
NKcells,CCL3L3,19228925,S000092
NKcells,KLRD1,19228925,S000092
NKcells,SH2D1B,19228925,S000092
NKcells,IL2RB,19228925,S000092
NKcells,CCL4,19228925,S000092
NKcells,CMKLR1,19228925,S000092
NKcells,FASLG,19228925,S000092
NKcells,GNLY,19228925,S000092
NKcells,KLRC1,19228925,S000092
NKcells,KIR2DL1,19228925,S000092
NKcells,KIR3DL1,19228925,S000092
NKcells,NCR1,19228925,S000092
NKcells,KIR3DL2,19228925,S000092
NKcells,PRF1,19228925,S000092
NKcells,IL12RB2,19228925,S000092
NKcells,CD247,19228925,S000092
NKcells,CCL3,19228925,S000092
NKcells,KLRC3,19228925,S000092
NKcells,CD160,19228925,S000092
NKcells,KIR2DL4,19228925,S000092
NKcells,PTGDR,19228925,S000092
NKcells,GZMB,19228925,S000092
NKcells,KLRF1,19228925,S000092
NKcells,LAIR2,19228925,S000092
NKcells,EDG8,19228925,S000092
NKcells,PLEKHF1,19228925,S000092
NKcells,COLQ,19228925,S000092
NKcells,CHST12,19228925,S000092
NKcells,CLIC3,19228925,S000092
NKcells,ZBTB16,19228925,S000092
NKcells,TKTL1,19228925,S000092
NKcells,PTGDS,19228925,S000092
NKcells,SPON2,19228925,S000092
NKcells,FEZ1,19228925,S000092
NKcells,ADAMTS1,19228925,S000092
NKcells,AKR1C3,19228925,S000092
NKcells,ASCL2,19228925,S000092
NKcells,BNC2,19228925,S000092
NKcells,BZRAP1,19228925,S000092
NKcells,C18orf23,19228925,S000092
NKcells,C1orf21,19228925,S000092
NKcells,C3orf57,19228925,S000092
NKcells,CCL4L1,19228925,S000092
NKcells,CCL4L2,19228925,S000092
NKcells,COL13A1,19228925,S000092
NKcells,CX3CR1,19228925,S000092
NKcells,GK5,19228925,S000092
NKcells,GPR56,19228925,S000092
NKcells,HOP,19228925,S000092
NKcells,IGFBP7,19228925,S000092
NKcells,LDB2,19228925,S000092
NKcells,LIM2,19228925,S000092
NKcells,LINGO2,19228925,S000092
NKcells,LOC401321,19228925,S000092
NKcells,LOC440266,19228925,S000092
NKcells,LOC642253,19228925,S000092
NKcells,LOC645464,19228925,S000092
NKcells,LOC648868,19228925,S000092
NKcells,MMP23A,19228925,S000092
NKcells,MYOM2,19228925,S000092
NKcells,NCAM1,19228925,S000092
NKcells,NMUR1,19228925,S000092
NKcells,NP_060401.2,19228925,S000092
NKcells,OSBPL5,19228925,S000092
NKcells,PDGFD,19228925,S000092
NKcells,PDGFRB,19228925,S000092
NKcells,PDZD4,19228925,S000092
NKcells,PRSS23,19228925,S000092
NKcells,Q6ZVG4,19228925,S000092
NKcells,Q8IVY7,19228925,S000092
NKcells,RUTBC2,19228925,S000092
NKcells,SIGLECP3,19228925,S000092
TcellsCD4,MAL,19228925,S000093
TcellsCD4,CHN1,19228925,S000093
TcellsCD4,IL2RA,19228925,S000093
TcellsCD4,TRAT1,19228925,S000093
TcellsCD4,CTLA4,19228925,S000093
TcellsCD4,ICOS,19228925,S000093
TcellsCD4,DPP4,19228925,S000093
TcellsCD4,INPP4B,19228925,S000093
TcellsCD4,CD40LG,19228925,S000093
TcellsCD4,GAL3ST4,19228925,S000093
TcellsCD4,WNT7A,19228925,S000093
TcellsCD4,SGPP2,19228925,S000093
TcellsCD4,DUSP4,19228925,S000093
TcellsCD4,AQP3,19228925,S000093
TcellsCD4,ANK3,19228925,S000093
TcellsCD4,AXIN2,19228925,S000093
TcellsCD4,C20orf82,19228925,S000093
TcellsCD4,C3orf59,19228925,S000093
TcellsCD4,C6orf105,19228925,S000093
TcellsCD4,CMTM8,19228925,S000093
TcellsCD4,CRIP2,19228925,S000093
TcellsCD4,EDAR,19228925,S000093
TcellsCD4,EPHX2,19228925,S000093
TcellsCD4,FBXL16,19228925,S000093
TcellsCD4,FHIT,19228925,S000093
TcellsCD4,HKDC1,19228925,S000093
TcellsCD4,HPCAL4,19228925,S000093
TcellsCD4,IL6ST,19228925,S000093
TcellsCD4,LGALS3BP,19228925,S000093
TcellsCD4,LOC642233,19228925,S000093
TcellsCD4,LOC648526,19228925,S000093
TcellsCD4,MAN1C1,19228925,S000093
TcellsCD4,MEOX1,19228925,S000093
TcellsCD4,NP_694946.1,19228925,S000093
TcellsCD4,NP_775934.3,19228925,S000093
TcellsCD4,PI16,19228925,S000093
TcellsCD4,PLEKHG5,19228925,S000093
TcellsCD4,PLEKHK1,19228925,S000093
TcellsCD4,PRKCA,19228925,S000093
TcellsCD4,TCEA3,19228925,S000093
TcellsCD4,TRBV18,19228925,S000093
TcellsCD4,TSHZ2,19228925,S000093
TcellsCD4,TSPAN18,19228925,S000093
TcellsCD4,VSIG1,19228925,S000093
TcellsCD8,CD8B,19228925,S000094
TcellsCD8,CD8A,19228925,S000094
TcellsCD8,CD248,19228925,S000094
TcellsCD8,DKK3,19228925,S000094
TcellsCD8,LOC650761,19228925,S000094
Bcells,TNFRSF17,24138885,S000095
Bcells,FCRL2,24138885,S000095
Bcells,PNOC,24138885,S000095
Bcells,HLA-DOB,24138885,S000095
Bcells,HLA-DQA1,24138885,S000095
Bcells,CR2,24138885,S000095
Bcells,CD72,24138885,S000095
Bcells,CD19,24138885,S000095
Bcells,MS4A1,24138885,S000095
Bcells,ABCB4,24138885,S000095
Bcells,TCL1A,24138885,S000095
Bcells,BLK,24138885,S000095
Bcells,GNG7,24138885,S000095
Bcells,SPIB,24138885,S000095
Bcells,BACH2,24138885,S000095
Bcells,BCL11A,24138885,S000095
Bcells,BLNK,24138885,S000095
Bcells,OSBPL10,24138885,S000095
Bcells,QRSL1,24138885,S000095
Bcells,GLDC,24138885,S000095
Bcells,IGKC,24138885,S000095
Bcells,IGHM,24138885,S000095
Bcells,IGHA1,24138885,S000095
Bcells,IGHG1,24138885,S000095
Bcells,KIAA0125,24138885,S000095
Bcells,MICAL3,24138885,S000095
Bcells,DTNB,24138885,S000095
Bcells,CCR9,24138885,S000095
Bcells,COCH,24138885,S000095
Bcells,FAM30A,24138885,S000095
Bcells,IGL@,24138885,S000095
Bcells,MEF2C,24138885,S000095
Bcells,SCN3A,24138885,S000095
Bcells,SLC15A2,24138885,S000095
CytotoxicCells,KLRD1,24138885,S000096
CytotoxicCells,GNLY,24138885,S000096
CytotoxicCells,KLRF1,24138885,S000096
CytotoxicCells,ZBTB16,24138885,S000096
CytotoxicCells,KLRK1,24138885,S000096
CytotoxicCells,KLRB1,24138885,S000096
CytotoxicCells,GZMH,24138885,S000096
CytotoxicCells,RUNX3,24138885,S000096
CytotoxicCells,CTSW,24138885,S000096
CytotoxicCells,GZMA,24138885,S000096
CytotoxicCells,NKG7,24138885,S000096
CytotoxicCells,DUSP2,24138885,S000096
CytotoxicCells,APOL3,24138885,S000096
CytotoxicCells,RORA,24138885,S000096
CytotoxicCells,SIGIRR,24138885,S000096
CytotoxicCells,WHDC1L1,24138885,S000096
DendriticCells,CCL13,24138885,S000097
DendriticCells,CD209,24138885,S000097
DendriticCells,CCL17,24138885,S000097
DendriticCells,CCL22,24138885,S000097
DendriticCells,HSD11B1,24138885,S000097
DendriticCells,NPR1,24138885,S000097
DendriticCells,PPFIBP2,24138885,S000097
DendriticCellsAct,EBI3,24138885,S000098
DendriticCellsAct,INDO,24138885,S000098
DendriticCellsAct,CCL1,24138885,S000098
DendriticCellsAct,IL3RA,24138885,S000098
DendriticCellsAct,LAMP3,24138885,S000098
DendriticCellsAct,OAS3,24138885,S000098
Eosinophils,KCNH2,24138885,S000099
Eosinophils,THBS1,24138885,S000099
Eosinophils,CLC,24138885,S000099
Eosinophils,EMR1,24138885,S000099
Eosinophils,CCR3,24138885,S000099
Eosinophils,IL5RA,24138885,S000099
Eosinophils,SMPD3,24138885,S000099
Eosinophils,ABHD2,24138885,S000099
Eosinophils,CAT,24138885,S000099
Eosinophils,GPR44,24138885,S000099
Eosinophils,HIST1H1C,24138885,S000099
Eosinophils,SYNJ1,24138885,S000099
Eosinophils,THBS4,24138885,S000099
Eosinophils,TKTL1,24138885,S000099
Eosinophils,RNASE2,24138885,S000099
Eosinophils,EPN2,24138885,S000099
Eosinophils,RRP12,24138885,S000099
Eosinophils,RNU2,24138885,S000099
Eosinophils,ACACB,24138885,S000099
Eosinophils,C9orf156,24138885,S000099
Eosinophils,CYSLTR2,24138885,S000099
Eosinophils,GALC,24138885,S000099
Eosinophils,HES1,24138885,S000099
Eosinophils,HRH4,24138885,S000099
Eosinophils,IGSF2,24138885,S000099
Eosinophils,KBTBD11,24138885,S000099
Eosinophils,LRP5L,24138885,S000099
Eosinophils,MYO15B,24138885,S000099
Eosinophils,RCOR3,24138885,S000099
Eosinophils,SIAH1,24138885,S000099
Eosinophils,TGIF1,24138885,S000099
Eosinophils,TIPARP,24138885,S000099
iDC,CD1C,24138885,S000100
iDC,SYT17,24138885,S000100
iDC,GSTT1,24138885,S000100
iDC,BLVRB,24138885,S000100
iDC,RAP1GAP,24138885,S000100
iDC,CD1B,24138885,S000100
iDC,CLEC10A,24138885,S000100
iDC,CSF1R,24138885,S000100
iDC,MS4A6A,24138885,S000100
iDC,FZD2,24138885,S000100
iDC,CD1E,24138885,S000100
iDC,CD1A,24138885,S000100
iDC,F13A1,24138885,S000100
iDC,TACSTD2,24138885,S000100
iDC,TM7SF4,24138885,S000100
iDC,MMP12,24138885,S000100
iDC,ABCG2,24138885,S000100
iDC,CARD9,24138885,S000100
iDC,CH25H,24138885,S000100
iDC,CTNS,24138885,S000100
iDC,FABP4,24138885,S000100
iDC,GUCA1A,24138885,S000100
iDC,HS3ST2,24138885,S000100
iDC,LMAN2L,24138885,S000100
iDC,NM_021941,24138885,S000100
iDC,NUDT9,24138885,S000100
iDC,PPARG,24138885,S000100
iDC,PREP,24138885,S000100
iDC,SLC26A6,24138885,S000100
iDC,SLC7A8,24138885,S000100
iDC,VASH1,24138885,S000100
iDC,APOE,24138885,S000100
Macrophages,APOE,24138885,S000101
Macrophages,CD163,24138885,S000101
Macrophages,CYBB,24138885,S000101
Macrophages,MARCO,24138885,S000101
Macrophages,CD68,24138885,S000101
Macrophages,EMP1,24138885,S000101
Macrophages,SCARB2,24138885,S000101
Macrophages,PTGDS,24138885,S000101
Macrophages,FN1,24138885,S000101
Macrophages,CXCL5,24138885,S000101
Macrophages,CLEC5A,24138885,S000101
Macrophages,CCL7,24138885,S000101
Macrophages,MS4A4A,24138885,S000101
Macrophages,CD84,24138885,S000101
Macrophages,GM2A,24138885,S000101
Macrophages,CHI3L1,24138885,S000101
Macrophages,COL8A2,24138885,S000101
Macrophages,GPC4,24138885,S000101
Macrophages,MSR1,24138885,S000101
Macrophages,ATG7,24138885,S000101
Macrophages,BCAT1,24138885,S000101
Macrophages,CHIT1,24138885,S000101
Macrophages,COLEC12,24138885,S000101
Macrophages,CTSK,24138885,S000101
Macrophages,DNASE2B,24138885,S000101
Macrophages,FDX1,24138885,S000101
Macrophages,KAL1,24138885,S000101
Macrophages,ME1,24138885,S000101
Macrophages,PCOLCE2,24138885,S000101
Macrophages,RAI14,24138885,S000101
Macrophages,SCG5,24138885,S000101
Macrophages,SGMS1,24138885,S000101
Macrophages,SULT1C2,24138885,S000101
MastCells,PRG2,24138885,S000102
MastCells,CALB2,24138885,S000102
MastCells,KIT,24138885,S000102
MastCells,LOH11CR2A,24138885,S000102
MastCells,TPSB2,24138885,S000102
MastCells,CPA3,24138885,S000102
MastCells,PTGS1,24138885,S000102
MastCells,SLC24A3,24138885,S000102
MastCells,ABCC4,24138885,S000102
MastCells,MAOB,24138885,S000102
MastCells,CTSG,24138885,S000102
MastCells,CEACAM8,24138885,S000102
MastCells,ELA2,24138885,S000102
MastCells,CMA1,24138885,S000102
MastCells,HDC,24138885,S000102
MastCells,MS4A2,24138885,S000102
MastCells,ADCYAP1,24138885,S000102
MastCells,SCG2,24138885,S000102
MastCells,SIGLEC6,24138885,S000102
MastCells,SLC18A2,24138885,S000102
MastCells,TAL1,24138885,S000102
MastCells,TPSAB1,24138885,S000102
MastCells,GATA2,24138885,S000102
MastCells,HPGD,24138885,S000102
MastCells,LOC339524,24138885,S000102
MastCells,MLPH,24138885,S000102
MastCells,MPO,24138885,S000102
MastCells,NM_003293,24138885,S000102
MastCells,NR0B1,24138885,S000102
MastCells,PGDS,24138885,S000102
MastCells,PPM1H,24138885,S000102
Neutrophils,CD93,24138885,S000103
Neutrophils,CSF3R,24138885,S000103
Neutrophils,FCGR3B,24138885,S000103
Neutrophils,TNFRSF10C,24138885,S000103
Neutrophils,MME,24138885,S000103
Neutrophils,SIGLEC5,24138885,S000103
Neutrophils,FPR1,24138885,S000103
Neutrophils,CEACAM3,24138885,S000103
Neutrophils,VNN3,24138885,S000103
Neutrophils,ALPL,24138885,S000103
Neutrophils,CYP4F3,24138885,S000103
Neutrophils,KCNJ15,24138885,S000103
Neutrophils,CREB5,24138885,S000103
Neutrophils,MGAM,24138885,S000103
Neutrophils,FPRL1,24138885,S000103
Neutrophils,IL8RA,24138885,S000103
Neutrophils,IL8RB,24138885,S000103
Neutrophils,DYSF,24138885,S000103
Neutrophils,G0S2,24138885,S000103
Neutrophils,HIST1H2BC,24138885,S000103
Neutrophils,SLC22A4,24138885,S000103
Neutrophils,FCAR,24138885,S000103
Neutrophils,SLC25A37,24138885,S000103
Neutrophils,LILRB2,24138885,S000103
Neutrophils,PDE4B,24138885,S000103
Neutrophils,S100A12,24138885,S000103
Neutrophils,HPSE,24138885,S000103
Neutrophils,BST1,24138885,S000103
Neutrophils,FLJ11151,24138885,S000103
Neutrophils,CRISPLD2,24138885,S000103
Neutrophils,KIAA0329,24138885,S000103
NKcells,SLC30A5,24138885,S000104
NKcells,TBXA2R,24138885,S000104
NKcells,LOC643313,24138885,S000104
NKcells,NCR1,24138885,S000104
NKcells,SPN,24138885,S000104
NKcells,XCL1,24138885,S000104
NKcells,XCL2,24138885,S000104
NKcells,ADARB1,24138885,S000104
NKcells,AF107846,24138885,S000104
NKcells,AL080130,24138885,S000104
NKcells,ALDH1B1,24138885,S000104
NKcells,ARL6IP2,24138885,S000104
NKcells,BCL2,24138885,S000104
NKcells,CDC5L,24138885,S000104
NKcells,FGF18,24138885,S000104
NKcells,FUT5,24138885,S000104
NKcells,FZR1,24138885,S000104
NKcells,GAGE2,24138885,S000104
NKcells,IGFBP5,24138885,S000104
NKcells,LDB3,24138885,S000104
NKcells,LOC730096,24138885,S000104
NKcells,MAPRE3,24138885,S000104
NKcells,MCM3AP,24138885,S000104
NKcells,MRC2,24138885,S000104
NKcells,NM_014114,24138885,S000104
NKcells,NM_014274,24138885,S000104
NKcells,NM_017616,24138885,S000104
NKcells,PDLIM4,24138885,S000104
NKcells,PRX,24138885,S000104
NKcells,PSMD4,24138885,S000104
NKcells,RP5-886K2.1,24138885,S000104
NKcells,SMEK1,24138885,S000104
NKcells,TCTN2,24138885,S000104
NKcells,TINAGL1,24138885,S000104
NKcells,ZNF205,24138885,S000104
NKcells,ZNF528,24138885,S000104
NKcells,ZNF747,24138885,S000104
NK56bright,DUSP4,24138885,S000105
NK56bright,BG255923,24138885,S000105
NK56bright,FOXJ1,24138885,S000105
NK56bright,MADD,24138885,S000105
NK56bright,MPPED1,24138885,S000105
NK56bright,MUC3B,24138885,S000105
NK56bright,NIBP,24138885,S000105
NK56bright,PLA2G6,24138885,S000105
NK56bright,RRAD,24138885,S000105
NK56dim,TMEPAI,24138885,S000106
NK56dim,KIR3DL1,24138885,S000106
NK56dim,KIR3DL2,24138885,S000106
NK56dim,GZMB,24138885,S000106
NK56dim,EDG8,24138885,S000106
NK56dim,SPON2,24138885,S000106
NK56dim,KIR2DL3,24138885,S000106
NK56dim,IL21R,24138885,S000106
NK56dim,KIR3DS1,24138885,S000106
NK56dim,KIR2DS2,24138885,S000106
NK56dim,KIR2DS5,24138885,S000106
NK56dim,KIR2DS1,24138885,S000106
NK56dim,KIR3DL3,24138885,S000106
NK56dim,FLJ20699,24138885,S000106
NK56dim,GTF3C1,24138885,S000106
Tcells,TRAT1,24138885,S000107
Tcells,CD2,24138885,S000107
Tcells,CD3D,24138885,S000107
Tcells,CD3G,24138885,S000107
Tcells,CD28,24138885,S000107
Tcells,LCK,24138885,S000107
Tcells,BCL11B,24138885,S000107
Tcells,TRBC1,24138885,S000107
Tcells,PRKCQ,24138885,S000107
Tcells,TRA,24138885,S000107
TcellsCD8,TSC22D3,24138885,S000108
TcellsCD8,PRF1,24138885,S000108
TcellsCD8,CD8B,24138885,S000108
TcellsCD8,CD8A,24138885,S000108
TcellsCD8,FLT3LG,24138885,S000108
TcellsCD8,GZMM,24138885,S000108
TcellsCD8,LIME1,24138885,S000108
TcellsCD8,ZFP36L2,24138885,S000108
TcellsCD8,PPP1R2,24138885,S000108
TcellsCD8,DNAJB1,24138885,S000108
TcellsCD8,LEPROTL1,24138885,S000108
